cell,celltype_final,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940579398032,ON SAC,777.903,471.025,-13.1906,777.408,466.32,30.84
720575940569079151,ON SAC,232.983,302.683,-21.2642,229.728,299.328,50.64
720575940579356560,ON SAC,596.595,575.598,-17.7431,595.584,571.056,16.32
720575940569154891,ON SAC,299.313,715.761,-13.6289,298.128,717.616,5.04
720575940569165902,ON SAC,83.1551,884.844,-16.2736,80.624,884.48,47.84
720575940569168056,ON SAC,1023.0,702.127,-12.1391,1022.77,700.784,24.12
720575940569190160,ON SAC,915.291,644.139,-11.6344,916.768,647.104,18.44
720575940569246495,ON SAC,1012.71,601.171,-13.6673,1012.66,598.608,24.0
720575940569027444,ON SAC,921.942,914.057,-12.7713,922.112,917.584,17.04
720575940569320811,ON SAC,366.156,551.34,-20.4179,360.416,539.84,8.68
720575940569429928,ON SAC,937.068,405.454,-14.4045,936.08,401.472,37.88
720575940569430800,ON SAC,139.232,968.857,-16.8227,138.992,968.368,43.64
720575940569455454,ON SAC,624.356,1070.18,-12.3005,623.024,1069.79,23.16
720575940569457336,ON SAC,877.729,1026.04,-13.7339,879.728,1022.93,24.04
720575940569463408,ON SAC,193.739,360.022,-16.5401,192.016,355.504,49.56
720575940579052746,ON SAC,471.553,462.539,-16.4171,468.608,458.56,10.88
720575940578943698,ON SAC,728.295,1016.84,-13.6443,728.176,1016.35,17.04
720575940569483597,ON SAC,1072.9,579.812,-12.7217,1077.57,579.088,28.36
720575940569517818,ON SAC,910.428,1074.89,-14.2331,913.184,1069.47,31.2
720575940569545384,ON SAC,648.15,925.99,-16.4162,646.912,922.736,16.08
720575940569559583,ON SAC,326.329,373.299,-17.5535,322.992,368.768,22.68
720575940569607620,ON SAC,834.904,1064.87,-12.6362,833.088,1065.94,26.28
720575940569328836,ON SAC,359.686,351.191,-16.0612,359.296,343.568,35.2
720575940569023519,ON SAC,429.814,827.698,-18.9746,426.24,827.088,11.08
720575940579676793,ON SAC,857.546,356.492,-13.9554,857.888,354.768,37.24
720575940569014800,ON SAC,156.849,806.944,-15.309,157.936,805.328,28.6
720575940568633199,ON SAC,365.912,197.233,-18.7326,364.944,193.584,61.6
720575940580458861,ON SAC,727.008,416.621,-15.5123,727.696,412.448,24.08
720575940580436601,ON SAC,232.284,485.886,-11.4261,226.128,480.192,27.76
720575940580423545,ON SAC,295.53,454.651,-14.3315,288.816,449.344,24.32
720575940568678897,ON SAC,611.259,139.038,-17.2485,610.608,136.08,61.4
720575940580415865,ON SAC,801.079,666.123,-13.479,802.736,663.616,18.96
720575940568694603,ON SAC,915.167,1041.93,-16.8515,916.304,1039.36,24.24
720575940580334488,ON SAC,565.135,695.322,-15.4166,566.608,694.496,14.12
720575940580156085,ON SAC,811.44,371.294,-13.2036,814.304,366.816,35.08
720575940568774750,ON SAC,856.011,434.328,-12.7288,855.216,430.352,31.12
720575940580074421,ON SAC,828.001,273.171,-18.0191,828.512,269.984,45.08
720575940568783794,ON SAC,1068.49,829.125,-13.1747,1065.23,827.024,24.64
720575940568814855,ON SAC,530.761,1057.0,-18.876,528.352,1055.26,22.96
720575940580072592,ON SAC,1075.64,768.017,-12.4056,1076.29,766.32,25.2
720575940568842512,ON SAC,258.497,913.22,-11.1054,258.0,914.848,16.44
720575940580052593,ON SAC,207.826,698.435,-14.6101,201.824,694.688,13.8
720575940568850548,ON SAC,929.893,431.249,-15.4244,927.936,429.248,32.56
720575940579914873,ON SAC,341.189,733.572,-15.8025,336.128,726.48,8.84
720575940579832689,ON SAC,201.185,781.819,-14.3199,196.736,778.944,23.56
720575940579799184,ON SAC,371.592,363.042,-17.6945,370.864,354.512,24.04
720575940568913746,ON SAC,821.207,921.098,-13.4626,820.0,920.608,19.88
720575940568930984,ON SAC,389.168,933.86,-16.6215,386.752,933.168,11.92
720575940568931147,ON SAC,1050.11,887.371,-12.0025,1046.54,885.52,25.92
720575940568946038,ON SAC,485.51,533.704,-14.3277,483.04,529.936,11.92
720575940579796624,ON SAC,841.613,599.899,-12.4178,841.504,598.112,24.48
720575940568973643,ON SAC,1038.5,1049.77,-14.4956,1035.55,1048.96,36.76
720575940568980218,ON SAC,894.39,468.835,-14.0555,893.584,465.728,32.56
720575940578897961,ON SAC,670.633,1058.99,-15.6363,667.552,1061.12,21.32
720575940568625008,ON SAC,431.109,571.929,-15.0897,425.168,568.064,13.76
720575940569618628,ON SAC,469.364,501.626,-15.3136,467.568,501.056,16.4
720575940578578280,ON SAC,422.935,195.904,-17.0857,421.024,190.544,57.92
720575940570324489,ON SAC,465.634,623.676,-14.7734,466.448,619.04,14.08
720575940570338228,ON SAC,1040.68,719.552,-13.8617,1044.13,715.872,24.64
720575940570430750,ON SAC,356.029,406.877,-16.5876,354.48,400.752,19.12
720575940578025832,ON SAC,212.184,738.878,-14.8318,203.216,738.144,18.92
720575940578013394,ON SAC,594.491,643.405,-13.1378,593.04,640.736,18.04
720575940577942569,ON SAC,393.839,897.035,-16.0313,391.856,898.64,9.84
720575940570540553,ON SAC,891.767,419.478,-14.8335,893.936,416.0,27.6
720575940577788520,ON SAC,797.305,547.047,-14.6979,796.752,543.632,22.52
720575940577745865,ON SAC,696.63,258.017,-16.3321,694.768,253.872,45.68
720575940577657109,ON SAC,622.829,102.011,-22.1225,623.152,97.808,60.04
720575940577649861,ON SAC,149.179,1063.48,-20.7445,150.496,1064.96,55.4
720575940570569067,ON SAC,1054.17,778.151,-12.4431,1052.86,773.664,24.8
720575940578207273,ON SAC,624.86,512.583,-20.5866,625.04,506.544,15.8
720575940570574881,ON SAC,696.09,660.232,-14.2421,695.328,658.128,17.8
720575940577644860,ON SAC,980.605,860.94,-12.4908,978.848,860.032,20.96
720575940577638916,ON SAC,763.73,608.715,-12.1723,762.848,605.6,24.84
720575940577616799,ON SAC,1022.25,1078.23,-16.6678,1020.69,1074.8,40.2
720575940577608095,ON SAC,923.858,1097.47,-11.5815,919.52,1098.8,32.4
720575940577551164,ON SAC,908.04,787.398,-14.3423,908.368,784.512,16.04
720575940570653726,ON SAC,819.722,681.847,-14.3571,820.256,679.008,23.44
720575940570703540,ON SAC,479.921,726.418,-14.7312,478.736,723.376,13.8
720575940570725036,ON SAC,542.835,747.502,-13.6165,542.672,744.72,15.6
720575940570729497,ON SAC,452.762,286.701,-14.5969,454.96,281.568,34.52
720575940570751518,ON SAC,440.837,399.635,-15.8306,437.296,395.36,12.28
720575940570812050,ON SAC,239.37,588.188,-14.0559,233.92,581.856,15.16
720575940570862738,ON SAC,821.211,632.229,-13.2786,823.088,630.208,16.84
720575940570602049,ON SAC,535.176,1002.62,-10.9513,533.008,1002.7,18.84
720575940570262418,ON SAC,415.531,784.94,-18.3655,411.808,782.144,10.24
720575940578234322,ON SAC,199.745,883.973,-14.9845,195.152,882.752,25.56
720575940570240321,ON SAC,577.74,522.252,-14.1337,578.24,519.952,19.56
720575940569675536,ON SAC,744.576,265.892,-16.5058,741.952,262.448,46.84
720575940569678842,ON SAC,1071.53,505.649,-15.083,1071.01,504.768,34.68
720575940569679098,ON SAC,121.37,990.091,-15.7875,117.216,990.288,53.04
720575940569689625,ON SAC,619.763,312.877,-16.762,619.84,309.296,34.48
720575940578577362,ON SAC,1095.34,797.879,-14.2928,1095.71,798.16,25.68
720575940569705384,ON SAC,79.6617,862.291,-15.892,76.32,861.168,45.32
720575940578573609,ON SAC,405.326,204.512,-15.9871,406.304,198.576,53.36
720575940569782558,ON SAC,479.9,752.669,-16.0304,478.416,750.592,12.08
720575940578497737,ON SAC,229.978,452.415,-13.674,227.152,444.336,32.48
720575940569807693,ON SAC,136.947,774.043,-13.8925,,,
720575940578460874,ON SAC,90.8937,583.122,-16.3086,90.112,580.512,42.96
720575940578433226,ON SAC,563.475,308.797,-14.9428,564.16,304.992,35.24
720575940578361289,ON SAC,567.321,927.013,-15.789,565.632,927.504,13.92
720575940578352073,ON SAC,636.525,876.874,-14.4564,635.328,872.816,18.24
720575940569832816,ON SAC,967.738,1063.71,-11.9197,968.032,1062.66,31.96
720575940569836228,ON SAC,573.17,265.406,-21.1998,574.192,259.472,32.16
720575940569950376,ON SAC,198.821,940.221,-15.2752,197.184,938.848,26.44
720575940570052105,ON SAC,611.706,758.875,-12.8001,611.136,754.816,16.2
720575940570067624,ON SAC,989.955,841.068,-11.3584,989.936,840.896,22.84
720575940570175144,ON SAC,1018.41,852.273,-13.2545,1015.81,851.888,21.0
720575940578328010,ON SAC,81.7619,657.817,-16.0497,78.24,657.2,40.4
720575940570197313,ON SAC,527.54,733.015,-15.9994,526.336,731.472,15.0
720575940570202393,ON SAC,459.911,422.357,-17.9837,458.128,416.032,13.04
720575940570208286,ON SAC,312.34,436.589,-11.836,309.776,435.008,20.76
720575940570222657,ON SAC,505.416,641.393,-17.8552,504.464,635.808,13.52
720575940570227253,ON SAC,463.814,493.26,-16.0017,462.432,489.776,14.32
720575940570239518,ON SAC,206.887,623.896,-14.4338,201.408,618.752,19.0
720575940569639019,ON SAC,607.753,275.49,-21.3138,606.352,272.352,37.04
720575940570994578,ON SAC,884.834,553.698,-15.3375,841.104,452.0,48.04
720575940537038003,ON SAC,483.185,848.198,-14.9373,482.288,846.768,14.04
720575940565048676,ON SAC,379.689,535.955,-14.8589,376.592,529.84,14.04
720575940555693032,ON SAC,702.352,212.16,-17.2606,701.856,209.408,47.88
720575940555652590,ON SAC,856.385,188.322,-16.786,853.648,185.344,62.92
720575940555645155,ON SAC,587.906,302.177,-15.6549,587.152,297.632,36.16
720575940555577538,ON SAC,244.087,346.585,-11.3978,239.04,342.608,44.56
720575940555571522,ON SAC,986.292,571.649,-12.3384,987.008,571.84,19.68
720575940555487786,ON SAC,782.51,788.873,-13.2384,781.712,787.104,17.04
720575940555476594,ON SAC,564.231,208.808,-18.188,564.176,203.392,51.08
720575940555463907,ON SAC,363.137,809.703,-14.9309,360.096,804.08,10.8
720575940555414642,ON SAC,548.394,421.38,-15.7867,549.088,416.528,16.92
720575940555390234,ON SAC,71.3386,608.526,-14.4949,66.784,605.936,44.36
720575940555384294,ON SAC,787.261,1082.41,-17.7818,786.56,1079.66,28.12
720575940555372771,ON SAC,819.158,387.553,-15.4343,820.784,383.776,28.4
720575940555325458,ON SAC,671.613,892.223,-13.8554,669.76,892.8,11.84
720575940555322851,ON SAC,605.067,457.383,-13.7543,604.608,453.728,18.32
720575940555250202,ON SAC,918.475,587.66,-12.8078,922.24,585.872,19.68
720575940555744066,ON SAC,641.465,385.675,-21.6504,638.496,381.392,25.32
720575940555204228,ON SAC,883.026,307.87,-15.9417,883.2,306.192,43.48
720575940555775964,ON SAC,612.932,432.617,-14.2166,612.064,428.976,22.0
720575940555811098,ON SAC,860.508,709.988,-13.7911,861.328,707.376,23.32
720575940556209635,ON SAC,1085.57,479.937,-21.64,1084.51,478.416,44.44
720575940556198762,ON SAC,723.742,195.648,-15.6827,721.936,197.968,53.68
720575940556186927,ON SAC,615.862,225.408,-24.7899,616.672,222.336,35.12
720575940556181098,ON SAC,524.017,514.938,-15.8456,526.432,511.696,17.12
720575940556168068,ON SAC,737.19,1083.71,-14.9542,734.896,1080.96,23.72
720575940556114915,ON SAC,589.763,1089.19,-12.7665,588.72,1088.69,25.28
720575940556057476,ON SAC,1008.68,472.561,-12.0466,1009.49,467.328,33.76
720575940556052712,ON SAC,714.696,769.09,-14.7985,714.32,766.784,19.12
720575940556048867,ON SAC,252.29,261.807,-18.3258,251.296,258.8,64.32
720575940555986810,ON SAC,543.721,823.231,-13.5613,543.024,816.992,14.08
720575940555902874,ON SAC,699.015,692.345,-14.9763,698.768,685.776,18.24
720575940555893724,ON SAC,230.96,406.586,-16.8388,228.688,403.056,31.4
720575940555863338,ON SAC,445.359,530.328,-17.2453,443.168,526.432,16.12
720575940555830554,ON SAC,974.182,688.793,-11.8961,975.424,687.136,17.04
720575940555817258,ON SAC,959.07,770.735,-14.4036,955.12,765.696,17.52
720575940555811048,ON SAC,352.16,734.882,-15.93,348.672,736.512,1.76
720575940556234362,ON SAC,247.889,653.359,-15.4146,240.608,650.464,13.88
720575940555195630,ON SAC,511.856,375.899,-15.5822,507.776,369.632,20.36
720575940555137161,ON SAC,80.5538,830.366,-14.2942,76.704,830.48,40.44
720575940554443607,ON SAC,833.166,959.785,-12.867,830.768,955.488,19.48
720575940554439194,ON SAC,803.763,290.517,-14.8334,804.896,287.808,47.32
720575940554362199,ON SAC,453.498,719.46,-14.0232,450.784,717.888,12.8
720575940554327971,ON SAC,282.97,1084.16,-16.6779,281.824,1083.79,39.48
720575940554293286,ON SAC,832.492,559.941,-13.151,833.552,557.744,25.88
720575940554287703,ON SAC,253.26,1057.87,-14.9479,251.2,1055.09,43.4
720575940554277120,ON SAC,954.219,358.135,-14.5759,952.768,351.648,40.88
720575940554113861,ON SAC,981.813,668.779,-12.9782,982.656,666.624,21.4
720575940554068887,ON SAC,144.095,664.401,-15.5467,141.744,659.184,28.32
720575940553950554,ON SAC,197.087,994.633,-16.331,193.376,994.096,38.16
720575940553935194,ON SAC,548.538,276.55,-14.5437,548.176,274.88,39.6
720575940553909030,ON SAC,271.802,578.294,-19.8537,267.2,575.376,11.48
720575940553857037,ON SAC,1031.87,802.441,-12.8662,1036.62,797.552,22.96
720575940553806167,ON SAC,372.372,867.922,-16.8163,368.864,864.128,7.52
720575940553801229,ON SAC,413.23,1044.4,-13.2911,409.648,1045.14,26.84
720575940554480408,ON SAC,844.984,900.446,-13.6842,843.008,901.488,18.96
720575940555180570,ON SAC,415.17,285.494,-14.1006,411.776,285.488,34.04
720575940554483799,ON SAC,536.415,498.963,-18.7122,537.44,495.504,11.72
720575940554489687,ON SAC,246.531,293.475,-17.8169,245.04,288.288,55.88
720575940555129993,ON SAC,998.333,731.379,-14.1353,998.24,728.864,18.64
720575940555128770,ON SAC,364.809,913.54,-15.9711,359.984,914.992,13.68
720575940555042578,ON SAC,132.985,703.55,-14.7322,127.952,698.24,29.72
720575940555025858,ON SAC,906.457,313.766,-14.5714,907.68,309.808,45.32
720575940554961194,ON SAC,530.364,882.312,-14.0206,526.848,881.152,13.92
720575940554924681,ON SAC,954.033,467.076,-13.3827,954.64,461.744,29.24
720575940554922002,ON SAC,565.657,154.669,-17.1347,564.96,150.944,59.32
720575940554888746,ON SAC,679.162,426.317,-13.9249,678.336,427.248,28.08
720575940554854281,ON SAC,556.003,594.344,-13.0401,554.304,591.856,19.28
720575940554800092,ON SAC,714.674,250.146,-18.7372,714.08,247.744,48.48
720575940554782089,ON SAC,724.02,657.507,-13.378,726.624,659.056,20.08
720575940554749466,ON SAC,680.146,592.264,-13.1595,679.04,589.728,20.44
720575940554699171,ON SAC,482.946,933.602,-15.2836,482.032,932.32,12.12
720575940554689161,ON SAC,370.304,413.646,-12.3735,366.512,406.32,22.56
720575940554670566,ON SAC,657.35,258.371,-18.7615,657.232,256.016,44.32
720575940554485897,ON SAC,800.816,593.83,-13.4454,800.72,594.032,27.28
720575940553760919,ON SAC,237.173,904.926,-13.0183,237.904,907.088,18.68
720575940556261738,ON SAC,445.662,579.914,-15.6406,443.008,576.192,15.52
720575940556292474,ON SAC,756.96,670.31,-14.8742,755.92,666.592,20.92
720575940557380703,ON SAC,566.195,548.782,-17.8762,565.2,545.584,14.68
720575940557348736,ON SAC,770.958,610.101,-13.9262,769.392,606.752,23.76
720575940557324852,ON SAC,716.251,619.521,-14.0169,715.952,616.128,25.76
720575940557319670,ON SAC,774.956,386.251,-14.9051,775.2,384.88,35.68
720575940557305846,ON SAC,710.615,912.843,-13.4432,710.016,910.816,18.28
720575940557291790,ON SAC,478.758,793.211,-16.9944,474.592,792.336,7.6
720575940557271757,ON SAC,592.288,929.624,-15.1179,589.488,928.144,18.64
720575940557264398,ON SAC,598.584,736.818,-14.7599,594.528,733.568,13.76
720575940557252854,ON SAC,711.685,797.012,-13.4195,708.176,794.128,20.84
720575940557237750,ON SAC,695.529,577.981,-13.8144,694.88,574.816,19.12
720575940557218863,ON SAC,807.195,1046.33,-16.3111,804.288,1044.56,23.88
720575940557209439,ON SAC,420.742,983.261,-17.2346,420.384,980.912,18.48
720575940557158962,ON SAC,172.838,1010.74,-8.6551,171.712,1007.68,45.36
720575940557154520,ON SAC,339.761,305.597,-17.0442,340.24,297.472,40.12
720575940557132035,ON SAC,185.806,781.195,-16.2927,181.936,780.048,16.52
720575940557381622,ON SAC,750.553,952.58,-13.7498,752.72,947.296,14.36
720575940557124706,ON SAC,810.261,227.046,-16.1803,801.152,222.992,50.56
720575940557490503,ON SAC,571.065,176.667,-16.933,571.984,177.184,56.64
720575940557533656,ON SAC,897.722,301.604,-14.5874,899.392,298.992,46.76
720575940557961826,ON SAC,87.4818,778.422,-14.9773,82.0,779.424,37.64
720575940557921829,ON SAC,587.873,343.6,-14.9536,587.936,336.0,27.2
720575940557894342,ON SAC,904.443,902.651,-14.7054,902.416,901.952,18.56
720575940557886095,ON SAC,973.276,412.855,-14.6069,972.416,411.824,40.56
720575940557823246,ON SAC,301.609,915.345,-15.8942,297.488,914.704,12.12
720575940557811855,ON SAC,353.198,252.125,-14.0698,351.024,244.848,53.68
720575940557803392,ON SAC,446.222,550.58,-17.3321,444.352,545.264,8.64
720575940557716726,ON SAC,719.303,136.638,-15.4965,718.656,135.088,61.76
720575940557699800,ON SAC,431.61,840.209,-15.1524,429.888,838.848,13.08
720575940557628743,ON SAC,146.066,517.87,-18.1169,144.672,511.072,37.12
720575940557625542,ON SAC,869.907,384.598,-14.9153,869.648,381.6,32.96
720575940557618015,ON SAC,823.295,757.817,-13.2745,823.456,755.536,21.72
720575940557613323,ON SAC,680.836,401.926,-14.8119,683.296,398.368,28.0
720575940557599612,ON SAC,510.472,914.174,-14.0273,510.176,913.184,14.72
720575940557594968,ON SAC,794.53,530.44,-16.3278,794.32,525.12,23.92
720575940557532150,ON SAC,920.852,469.3,-13.6695,916.832,466.816,28.28
720575940556288487,ON SAC,661.156,596.342,-13.3358,658.016,591.184,18.92
720575940557124130,ON SAC,765.475,1040.43,-11.6647,759.808,1034.62,23.64
720575940557105711,ON SAC,202.705,643.083,-15.0095,194.768,639.92,20.4
720575940556609768,ON SAC,946.727,317.677,-18.1208,947.52,316.928,43.92
720575940556578458,ON SAC,223.976,1091.92,-17.78,219.264,1089.78,51.88
720575940556566504,ON SAC,743.332,1045.78,-14.376,742.816,1045.52,23.28
720575940556555751,ON SAC,457.247,902.708,-13.0118,453.28,900.72,14.2
720575940556526212,ON SAC,202.613,482.605,-17.7811,198.736,479.392,26.92
720575940556458543,ON SAC,365.502,705.61,-16.5797,362.16,699.552,10.28
720575940556424826,ON SAC,698.648,328.449,-18.0398,700.944,323.872,37.56
720575940556421607,ON SAC,627.749,396.961,-15.7196,627.92,394.16,25.48
720575940556421069,ON SAC,439.574,663.72,-16.1502,437.904,660.976,12.92
720575940556383642,ON SAC,523.8,243.109,-15.4037,522.272,238.448,44.12
720575940556380962,ON SAC,417.531,531.001,-14.5794,418.704,527.712,14.12
720575940556344035,ON SAC,894.095,962.574,-13.3235,893.648,958.896,24.0
720575940556330650,ON SAC,405.358,377.125,-17.9836,403.376,371.52,21.32
720575940556318770,ON SAC,383.272,633.902,-15.5652,380.208,631.968,11.76
720575940556301800,ON SAC,832.983,437.55,-13.3365,833.536,433.168,31.4
720575940556623138,ON SAC,615.427,960.917,-16.4318,613.552,959.424,19.0
720575940557124099,ON SAC,281.279,740.146,-14.4786,275.2,739.328,7.52
720575940556652338,ON SAC,698.731,834.525,-14.9599,698.016,832.912,16.6
720575940556692608,ON SAC,300.729,725.96,-15.5999,296.864,720.64,7.84
720575940557092194,ON SAC,598.392,181.774,-18.6386,597.728,176.576,54.48
720575940557067534,ON SAC,319.845,646.248,-16.9827,315.216,639.088,9.24
720575940557067497,ON SAC,562.852,212.524,-21.9367,562.672,210.368,37.12
720575940557065506,ON SAC,1087.26,511.239,-13.9723,1086.18,513.52,35.16
720575940557001987,ON SAC,795.944,485.547,-14.7148,794.976,481.248,32.36
720575940556985978,ON SAC,467.137,685.873,-18.0557,460.8,683.664,9.72
720575940556970217,ON SAC,147.576,841.795,-13.0438,141.344,842.016,26.88
720575940556922932,ON SAC,305.211,292.381,-20.5324,304.384,288.08,44.0
720575940556890358,ON SAC,860.33,441.141,-12.3141,861.504,436.752,27.76
720575940556888566,ON SAC,770.212,184.341,-19.0314,771.456,184.608,58.52
720575940556881770,ON SAC,744.205,823.8,-12.739,743.712,818.512,18.08
720575940556810090,ON SAC,796.223,907.894,-13.0078,797.808,904.4,17.08
720575940556791146,ON SAC,206.739,435.818,-14.1063,202.944,425.056,37.24
720575940556765443,ON SAC,495.294,444.249,-14.8672,494.112,442.624,15.4
720575940556761472,ON SAC,590.213,227.858,-21.2994,588.928,222.656,40.96
720575940556672578,ON SAC,946.035,240.422,-15.4224,944.544,238.768,65.64
720575940557969398,ON SAC,172.79,869.858,-15.9712,169.04,867.504,28.36
720575940553752645,ON SAC,724.984,759.638,-14.4392,724.512,755.648,20.44
720575940553719320,ON SAC,608.221,789.47,-15.8946,608.304,787.84,21.68
720575940549994964,ON SAC,749.003,1014.93,-14.7687,746.768,1011.02,20.84
720575940549983444,ON SAC,883.745,681.244,-15.5613,882.736,677.552,20.2
720575940549927636,ON SAC,208.116,337.09,-16.5811,208.336,332.464,52.44
720575940549776224,ON SAC,625.016,288.278,-17.4728,622.784,284.128,36.8
720575940549523259,ON SAC,320.261,909.03,-15.9406,315.808,907.12,13.08
720575940549478356,ON SAC,325.672,902.66,-15.8018,323.408,900.032,7.08
720575940549126856,ON SAC,584.936,969.26,-16.8008,585.552,966.0,15.16
720575940548778374,ON SAC,741.872,1091.42,-14.6573,742.976,1090.78,23.72
720575940548648582,ON SAC,295.539,474.384,-16.3551,290.928,470.88,18.28
720575940548462211,ON SAC,1066.25,603.727,-14.112,1071.78,601.072,26.56
720575940548441475,ON SAC,966.345,730.112,-13.9374,961.6,726.64,17.56
720575940548433081,ON SAC,1024.92,780.96,-12.8604,1021.33,778.176,19.36
720575940548394425,ON SAC,929.702,220.315,-12.9527,927.84,221.008,68.68
720575940548370873,ON SAC,850.977,968.268,-15.1138,852.832,966.864,18.0
720575940548362696,ON SAC,606.389,594.633,-13.6892,605.088,592.048,22.08
720575940550011106,ON SAC,560.677,359.587,-16.1464,559.68,354.112,23.64
720575940548357049,ON SAC,1048.76,754.755,-13.8683,1049.04,754.48,19.2
720575940550026196,ON SAC,995.96,807.49,-11.8398,994.848,807.36,21.4
720575940550394683,ON SAC,291.714,347.785,-15.1741,289.36,340.832,34.64
720575940551051840,ON SAC,614.093,643.311,-14.1155,611.232,638.064,19.96
720575940550972224,ON SAC,348.622,679.83,-14.178,345.152,677.664,10.4
720575940550881250,ON SAC,1009.02,897.609,-14.4944,1007.73,894.176,25.28
720575940550838567,ON SAC,788.602,758.646,-14.3129,790.096,755.44,20.04
720575940550759138,ON SAC,889.201,744.421,-13.7056,890.624,740.576,20.76
720575940550728617,ON SAC,298.073,689.5,-16.0067,292.576,691.792,4.68
720575940550644672,ON SAC,833.312,642.32,-12.6735,832.592,637.84,23.8
720575940550619305,ON SAC,734.371,319.251,-15.4347,734.96,316.064,41.64
720575940550589861,ON SAC,583.085,704.985,-14.4893,582.576,702.368,17.12
720575940550563424,ON SAC,163.369,624.06,-15.3885,158.272,619.888,24.56
720575940550507433,ON SAC,397.981,262.579,-14.2501,395.36,256.608,46.2
720575940550494885,ON SAC,670.362,440.545,-14.8368,669.472,433.952,26.44
720575940550492073,ON SAC,494.209,268.681,-12.1694,493.168,262.896,36.36
720575940550401319,ON SAC,327.004,978.189,-11.1738,326.592,980.656,17.6
720575940550396768,ON SAC,802.477,959.135,-15.4329,800.608,959.408,13.28
720575940550356539,ON SAC,996.558,510.479,-15.4583,995.536,507.472,27.08
720575940551096489,ON SAC,603.377,1062.7,-13.9006,606.56,1061.97,21.24
720575940548184008,ON SAC,470.893,652.591,-13.5623,471.664,647.968,14.32
720575940548088707,ON SAC,398.517,797.23,-16.49,393.936,792.08,7.72
720575940545793779,ON SAC,862.884,312.137,-15.6404,862.912,309.008,41.4
720575940545311219,ON SAC,529.507,461.377,-14.9043,528.816,456.448,14.44
720575940545220339,ON SAC,951.681,1088.51,-9.3729,953.168,1083.31,35.68
720575940541316472,ON SAC,402.003,321.347,-15.2387,398.032,313.568,36.84
720575940541191544,ON SAC,698.464,548.559,-14.0592,696.384,545.728,19.84
720575940541190008,ON SAC,406.896,457.703,-14.139,407.68,452.8,15.36
720575940540452216,ON SAC,311.477,774.289,-18.8572,307.376,772.912,0.56
720575940538363059,ON SAC,895.953,830.463,-15.9608,899.184,827.264,18.96
720575940538160307,ON SAC,109.482,948.002,-21.8022,113.968,945.712,46.28
720575940537960627,ON SAC,661.484,943.303,-13.0633,658.816,941.392,15.4
720575940537880755,ON SAC,113.087,780.307,-11.1406,107.856,775.968,36.32
720575940537810099,ON SAC,191.616,372.754,-16.5799,188.848,369.28,47.28
720575940537793203,ON SAC,145.531,402.274,-20.4017,143.6,397.792,55.36
720575940537562803,ON SAC,863.681,828.833,-15.8167,864.064,825.68,16.92
720575940537340595,ON SAC,201.041,458.654,-17.6173,197.392,453.584,30.88
720575940545827827,ON SAC,916.095,515.976,-14.6638,916.496,515.552,22.76
720575940548129158,ON SAC,745.721,577.478,-13.6481,744.8,574.256,25.32
720575940545899781,ON SAC,612.127,367.95,-15.4181,611.92,362.864,29.08
720575940546065651,ON SAC,123.234,515.98,-15.1042,120.24,512.32,43.08
720575940548080262,ON SAC,525.727,1057.26,2.90714,549.664,1100.21,32.52
720575940547961987,ON SAC,682.652,238.78,-17.2744,681.744,235.872,47.6
720575940547940040,ON SAC,612.206,284.207,-15.9677,611.328,280.672,37.64
720575940547313849,ON SAC,761.028,357.292,-15.5022,760.72,354.0,36.88
720575940547308217,ON SAC,679.607,368.859,-18.4245,677.584,365.824,28.6
720575940547131276,ON SAC,194.933,381.556,-15.2806,191.328,377.744,46.48
720575940547022341,ON SAC,934.776,727.841,-14.4312,934.112,725.44,18.28
720575940547017221,ON SAC,637.163,788.441,-20.7309,638.736,789.552,12.8
720575940546779221,ON SAC,955.502,1044.39,-12.9808,955.552,1044.5,30.32
720575940546700549,ON SAC,553.687,470.265,-14.9865,555.76,467.008,16.96
720575940546695052,ON SAC,644.249,846.013,-16.2792,642.224,842.16,16.0
720575940546476172,ON SAC,396.608,775.431,-15.238,393.616,773.04,11.68
720575940546260723,ON SAC,988.801,901.355,-14.957,986.48,903.776,22.32
720575940546254067,ON SAC,200.629,1023.12,-17.2583,196.08,1021.22,42.28
720575940546181260,ON SAC,619.27,534.576,-20.134,617.424,529.92,14.84
720575940546029555,ON SAC,1007.8,539.286,-14.9277,1010.8,531.648,23.64
720575940553720471,ON SAC,522.129,1026.06,-13.4774,519.856,1027.3,26.32
720575940551100711,ON SAC,382.407,1044.36,-12.0963,377.632,1044.72,29.28
720575940551265760,ON SAC,560.358,866.543,-11.1489,559.76,864.272,18.36
720575940553227459,ON SAC,1092.95,734.862,-14.6247,1090.29,731.776,24.52
720575940553211973,ON SAC,616.794,411.783,-15.2154,617.152,408.32,23.32
720575940553210263,ON SAC,869.811,393.322,-13.9582,868.912,390.56,35.36
720575940553208003,ON SAC,212.459,822.073,-15.6019,205.92,823.776,18.96
720575940553158595,ON SAC,287.422,1048.61,-16.7352,286.112,1047.33,36.36
720575940553138705,ON SAC,997.752,1057.9,-15.4521,996.944,1052.78,36.92
720575940553121139,ON SAC,1034.18,636.969,-13.7872,1035.58,636.544,17.36
720575940553079747,ON SAC,982.293,774.411,-12.6637,982.832,774.528,23.44
720575940553049157,ON SAC,282.338,789.305,-12.9118,279.776,793.984,4.44
