cell,celltype_final,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940585121558,ON SAC,468.386,399.888,-14.2343,465.136,392.8,18.16
720575940582294846,ON SAC,287.828,500.653,-14.8154,284.016,496.912,12.76
720575940582220078,ON SAC,361.008,762.469,-14.8632,357.744,760.816,11.08
720575940567882657,ON SAC,717.143,619.681,-14.0028,715.952,616.128,25.76
720575940568039686,ON SAC,957.016,388.979,-15.3657,954.896,385.888,41.4
720575940573907707,ON SAC,698.156,463.338,-14.4913,697.648,458.784,22.56
720575940568694603,ON SAC,916.482,1042.87,-15.1404,916.304,1039.36,24.24
720575940571300556,ON SAC,463.67,816.564,-17.704,461.008,818.464,6.96
720575940571303604,ON SAC,1006.24,679.827,-16.0827,1007.824,678.272,18.36
720575940571323713,ON SAC,353.542,533.105,-18.0014,350.944,527.792,8.84
720575940575762425,ON SAC,219.458,664.854,-13.6831,216.896,661.584,12.88
720575940575760765,ON SAC,645.047,678.449,-15.3209,641.92,673.6,18.64
720575940571338412,ON SAC,865.201,805.095,-13.6165,867.232,804.32,17.44
720575940575465465,ON SAC,538.453,635.877,-14.1206,535.792,632.864,15.96
720575940575395632,ON SAC,434.477,222.649,-15.2619,431.712,217.584,49.2
720575940575379581,ON SAC,436.276,952.211,-18.1682,432.656,949.088,13.92
720575940571346100,ON SAC,93.8485,934.505,-17.073,93.584,932.544,50.68
720575940575331120,ON SAC,422.854,265.403,-18.9218,421.12,260.384,34.76
720575940571353364,ON SAC,130.258,723.689,-15.5134,124.912,718.112,31.56
720575940571368635,ON SAC,1058.37,925.953,-14.0795,1057.728,923.36,29.12
720575940571392187,ON SAC,1080.35,1047.22,-17.5952,1076.288,1040.56,43.56
720575940575297149,ON SAC,343.904,227.602,-27.5535,342.336,225.152,56.44
720575940571405484,ON SAC,961.866,874.959,-13.8934,957.616,868.848,19.6
720575940571465269,ON SAC,346.443,409.088,-15.5058,342.48,402.832,22.08
720575940571474465,ON SAC,272.532,337.652,-17.9581,268.944,332.656,41.52
720575940571504404,ON SAC,677.466,170.135,-21.4619,675.856,166.944,51.88
720575940575263817,ON SAC,842.186,303.639,-15.5051,843.584,299.424,36.44
720575940575241264,ON SAC,711.449,717.687,-13.8151,712.128,712.656,19.12
720575940575203145,ON SAC,647.889,798.783,-17.653,645.584,796.224,13.44
720575940575192571,ON SAC,856.006,246.775,-16.8493,858.624,245.872,50.88
720575940575180025,ON SAC,250.373,332.826,-17.726,246.208,328.96,47.0
720575940571535820,ON SAC,548.944,319.405,-15.2019,547.648,314.384,33.28
720575940575868881,ON SAC,1055.69,642.065,-11.979,1056.928,638.192,28.64
720575940576029945,ON SAC,709.122,868.678,-14.744,707.984,866.592,16.72
720575940576246799,ON SAC,907.804,535.296,-13.2672,907.024,530.192,24.44
720575940576323005,ON SAC,122.319,586.537,-21.3819,119.04,583.84,28.2
720575940576881475,ON SAC,974.353,478.323,-14.4687,973.6,475.984,25.8
720575940570941883,ON SAC,726.928,893.754,-13.5341,728.288,889.728,17.2
720575940576814533,ON SAC,619.731,344.032,-17.6623,622.784,342.496,31.84
720575940576811973,ON SAC,769.589,226.924,-16.8256,770.48,224.672,50.68
720575940576796227,ON SAC,765.332,332.313,-16.1704,767.872,326.64,35.4
720575940576794127,ON SAC,592.562,931.012,-15.4269,589.488,928.144,18.64
720575940570981563,ON SAC,706.514,927.609,-13.442,704.912,924.608,18.24
720575940570983903,ON SAC,122.944,660.42,-13.3699,120.416,658.56,29.8
720575940576748206,ON SAC,675.628,980.613,-14.1161,672.512,978.384,20.0
720575940570994578,ON SAC,840.525,456.581,1.22278,841.104,452.0,48.04
720575940576546757,ON SAC,750.608,208.573,-15.6995,750.768,205.872,56.48
720575940571023803,ON SAC,734.819,621.109,-14.2752,736.8,618.256,25.24
720575940575162105,ON SAC,698.017,533.912,-14.0957,696.112,528.304,22.64
720575940571062337,ON SAC,699.907,1101.64,-8.23676,697.936,1099.248,27.28
720575940571088137,ON SAC,1070.64,970.18,-17.0739,1066.528,965.248,31.6
720575940571095954,ON SAC,181.375,559.639,-13.7149,170.192,556.8,26.08
720575940571120274,ON SAC,429.424,152.221,-15.1418,427.712,153.696,63.44
720575940571124756,ON SAC,193.606,711.018,-13.0094,191.952,710.192,16.44
720575940571133627,ON SAC,1038.77,529.067,-12.3294,1039.552,526.816,30.28
720575940571165972,ON SAC,845.284,227.145,-16.0635,848.032,222.352,51.88
720575940571171508,ON SAC,104.193,872.87,-15.2847,101.712,871.216,39.08
720575940571195457,ON SAC,1069.1,917.363,-14.8181,1069.52,914.144,33.52
720575940576526205,ON SAC,65.3717,560.732,-7.01847,65.296,558.144,51.64
720575940576369338,ON SAC,245.655,337.263,-18.8689,241.264,335.136,44.76
720575940576342543,ON SAC,783.761,730.447,-17.0825,782.032,728.64,13.8
720575940576327951,ON SAC,443.853,202.157,-15.2966,442.16,198.656,58.52
720575940571066689,ON SAC,782.114,1099.31,-12.9182,781.632,1096.432,26.92
720575940570862738,ON SAC,822.099,632.549,-13.3526,823.088,630.208,16.84
720575940574937136,ON SAC,897.498,861.324,-13.6107,896.848,857.52,17.0
720575940574905814,ON SAC,984.468,966.521,-11.112,984.4,961.936,29.08
720575940572970652,ON SAC,847.884,705.661,-13.5789,848.736,706.784,20.64
720575940574266912,ON SAC,1076.9,432.764,-28.1294,1074.384,432.688,45.64
720575940574230742,ON SAC,503.822,678.071,-15.5379,504.0,674.64,14.08
720575940573130988,ON SAC,465.887,662.145,-13.724,462.24,659.824,14.04
720575940574203977,ON SAC,573.229,595.838,-14.239,570.064,593.712,19.96
720575940573228861,ON SAC,435.001,429.632,-15.1099,431.184,426.144,10.36
720575940573246525,ON SAC,574.422,384.913,-13.4815,572.976,379.456,25.64
720575940573271357,ON SAC,529.077,273.181,-14.4498,526.176,265.552,39.48
720575940574192969,ON SAC,429.308,873.149,-14.4203,426.368,872.496,8.52
720575940573390015,ON SAC,1024.38,841.94,-12.8185,1025.952,838.128,24.2
720575940574168556,ON SAC,1012.67,1041.04,-14.7725,1010.592,1038.512,35.28
720575940574134508,ON SAC,1066.68,805.58,-12.9658,1061.968,797.92,26.0
720575940574066992,ON SAC,720.686,319.704,-18.9886,718.704,315.056,31.32
720575940573430684,ON SAC,666.587,127.696,-21.6536,664.912,123.248,55.32
720575940574049494,ON SAC,959.382,456.071,-14.5105,957.984,454.704,33.36
720575940573968123,ON SAC,737.071,512.509,-14.03,735.68,508.16,25.2
720575940573602592,ON SAC,769.753,934.967,-14.3066,767.232,932.288,19.44
720575940573638176,ON SAC,731.305,222.648,-15.4444,729.824,218.816,54.44
720575940573959984,ON SAC,811.563,317.405,-15.8527,812.224,311.888,42.2
720575940573674649,ON SAC,946.243,613.333,-12.9717,944.224,608.272,22.68
720575940573685484,ON SAC,249.961,754.239,-15.767,240.4,753.12,13.52
720575940573958960,ON SAC,812.062,248.898,-16.5057,811.504,245.808,48.12
720575940573708617,ON SAC,762.622,236.807,-17.9094,762.816,235.728,47.08
720575940573936713,ON SAC,278.018,762.337,-13.0624,273.552,761.984,11.24
720575940573900832,ON SAC,189.841,1084.11,-18.5269,190.896,1081.072,54.68
720575940572952608,ON SAC,885.996,372.059,-14.1193,887.488,369.168,30.4
720575940572762369,ON SAC,164.763,515.018,-18.9178,158.96,514.16,29.32
720575940574328022,ON SAC,390.11,843.085,-16.9079,386.656,837.888,7.84
720575940574364477,ON SAC,611.656,187.063,-15.0778,612.8,184.512,58.04
720575940571633083,ON SAC,425.232,162.065,-18.7668,420.272,158.176,58.4
720575940574791163,ON SAC,542.993,356.359,-15.2548,540.592,349.648,27.08
720575940571665100,ON SAC,912.872,223.145,-13.7893,910.704,222.08,57.28
720575940571670971,ON SAC,855.865,635.987,-14.1484,852.768,630.944,20.0
720575940574719995,ON SAC,724.073,395.229,-16.8459,723.168,391.76,30.24
720575940571676449,ON SAC,1027.14,530.562,-12.8647,1029.232,527.504,27.44
720575940571699489,ON SAC,1075.34,696.393,-13.4842,1077.072,693.376,27.0
720575940574706134,ON SAC,978.023,362.409,-15.3964,977.84,360.48,42.32
720575940574705366,ON SAC,234.76,814.09,-12.6141,231.552,814.144,14.04
720575940574701270,ON SAC,842.006,915.772,-14.344,839.296,911.84,18.36
720575940571763884,ON SAC,235.705,520.643,-13.8824,231.008,516.464,21.88
720575940571787436,ON SAC,982.277,343.319,-17.9228,982.064,338.336,46.44
720575940571608625,ON SAC,1102.94,984.471,-2.6406,1090.384,985.712,36.12
720575940574682953,ON SAC,959.522,681.319,-13.4685,961.392,680.8,22.48
720575940572053025,ON SAC,555.691,140.607,-21.688,554.592,135.504,52.0
720575940572080916,ON SAC,457.723,374.389,-12.3677,457.344,369.392,19.16
720575940572220316,ON SAC,560.216,772.654,-15.5552,558.88,770.432,13.52
720575940572256615,ON SAC,683.212,272.838,-15.8673,683.968,271.36,43.44
720575940572403559,ON SAC,507.747,755.817,-14.2095,505.232,752.656,14.04
720575940574489535,ON SAC,389.093,311.5,-18.591,385.824,304.992,31.52
720575940574478640,ON SAC,311.965,385.881,-15.437,306.976,380.656,30.8
720575940572553063,ON SAC,525.354,603.497,-12.7058,521.84,599.824,16.72
720575940574437705,ON SAC,604.068,433.027,-13.6005,604.928,428.992,20.12
720575940572611389,ON SAC,670.846,280.577,-15.8628,669.68,277.872,40.24
720575940572633149,ON SAC,749.095,461.209,-16.0832,748.432,457.424,28.04
720575940572732060,ON SAC,291.912,401.129,-13.5148,288.448,395.168,25.8
720575940571893803,ON SAC,296.436,997.565,-11.4569,291.744,997.888,28.36
720575940570812050,ON SAC,239.99,586.733,-14.0372,233.92,581.856,15.16
720575940576926201,ON SAC,567.19,928.337,-15.6371,565.632,927.504,13.92
720575940570751518,ON SAC,441.397,400.819,-15.3424,437.296,395.36,12.28
720575940569246495,ON SAC,1014.15,601.297,-13.2181,1012.656,598.608,24.0
720575940579796624,ON SAC,842.888,599.331,-12.8737,841.504,598.112,24.48
720575940579676793,ON SAC,857.771,356.27,-13.8681,857.888,354.768,37.24
720575940579654513,ON SAC,728.08,464.865,-13.9937,726.144,461.104,29.28
720575940579629001,ON SAC,364.574,993.778,-13.1873,360.48,994.864,23.56
720575940579398032,ON SAC,778.43,471.173,-13.337,777.408,466.32,30.84
720575940579356560,ON SAC,597.222,575.628,-16.9154,595.584,571.056,16.32
720575940573924400,ON SAC,845.47,477.319,-14.9674,847.744,474.848,28.88
720575940569320811,ON SAC,366.761,551.688,-20.3788,360.416,539.84,8.68
720575940569328836,ON SAC,361.125,351.476,-15.0482,359.296,343.568,35.2
720575940569429928,ON SAC,937.618,405.05,-13.8525,936.08,401.472,37.88
720575940569430800,ON SAC,140.968,969.829,-17.2002,138.992,968.368,43.64
720575940569455454,ON SAC,625.053,1071.73,-11.557,623.024,1069.792,23.16
720575940569457336,ON SAC,879.271,1027.34,-13.5837,879.728,1022.928,24.04
720575940569463408,ON SAC,195.625,360.75,-19.7605,192.016,355.504,49.56
720575940569483597,ON SAC,1074.71,579.524,-12.6596,1077.568,579.088,28.36
720575940579052746,ON SAC,471.54,462.975,-16.2988,468.608,458.56,10.88
720575940578943698,ON SAC,729.515,1018.27,-14.7768,728.176,1016.352,17.04
720575940569517818,ON SAC,911.379,1076.24,-13.8551,913.184,1069.472,31.2
720575940569545384,ON SAC,648.727,927.16,-14.8952,646.912,922.736,16.08
720575940569559583,ON SAC,327.318,374.713,-16.8998,322.992,368.768,22.68
720575940569607620,ON SAC,836.267,1066.14,-12.0412,833.088,1065.936,26.28
720575940578897961,ON SAC,671.283,1059.7,-14.6927,667.552,1061.12,21.32
720575940569618628,ON SAC,469.33,503.155,-15.1903,467.568,501.056,16.4
720575940569639019,ON SAC,607.754,276.229,-20.847,606.352,272.352,37.04
720575940579799184,ON SAC,372.702,364.166,-16.6447,370.864,354.512,24.04
720575940579832689,ON SAC,201.221,782.235,-14.6253,196.736,778.944,23.56
720575940569190160,ON SAC,915.715,645.346,-13.4892,916.768,647.104,18.44
720575940569168056,ON SAC,1024.28,703.352,-11.8611,1022.768,700.784,24.12
720575940568774750,ON SAC,856.508,434.211,-12.8399,855.216,430.352,31.12
720575940568783794,ON SAC,1069.96,829.982,-13.3781,1065.232,827.024,24.64
720575940568842512,ON SAC,258.49,913.572,-11.5665,258.0,914.848,16.44
720575940568850548,ON SAC,930.515,430.915,-14.8807,927.936,429.248,32.56
720575940580458861,ON SAC,727.391,416.833,-15.6471,727.696,412.448,24.08
720575940568913746,ON SAC,822.115,921.807,-13.9202,820.0,920.608,19.88
720575940568930984,ON SAC,389.249,934.536,-16.036,386.752,933.168,11.92
720575940568931147,ON SAC,1051.86,887.878,-10.8805,1046.544,885.52,25.92
720575940580436601,ON SAC,233.135,485.118,-13.6698,226.128,480.192,27.76
720575940568946038,ON SAC,486.116,534.185,-14.3328,483.04,529.936,11.92
720575940580415865,ON SAC,802.403,667.01,-12.6486,802.736,663.616,18.96
720575940568973643,ON SAC,1040.02,1051.6,-14.2284,1035.552,1048.96,36.76
720575940578627332,ON SAC,399.098,863.042,-15.4124,396.032,861.808,10.16
720575940580334488,ON SAC,564.887,695.715,-15.2156,566.608,694.496,14.12
720575940569014800,ON SAC,156.629,807.315,-15.3823,157.936,805.328,28.6
720575940569027444,ON SAC,922.801,914.788,-12.2249,922.112,917.584,17.04
720575940580156085,ON SAC,812.149,371.202,-13.341,814.304,366.816,35.08
720575940580074421,ON SAC,827.823,272.958,-17.9477,828.512,269.984,45.08
720575940569040466,ON SAC,920.689,669.871,-14.1148,922.768,667.744,18.24
720575940569045070,ON SAC,763.772,843.216,-13.4972,763.232,839.12,18.44
720575940569077956,ON SAC,197.343,916.017,-14.4964,196.736,914.704,25.32
720575940580052593,ON SAC,207.174,698.918,-14.4246,201.824,694.688,13.8
720575940569079151,ON SAC,234.68,304.284,-20.8313,229.728,299.328,50.64
720575940579914873,ON SAC,341.314,733.698,-15.4742,336.128,726.48,8.84
720575940569154891,ON SAC,299.2,716.396,-13.2472,298.128,717.616,5.04
720575940569165902,ON SAC,82.6433,886.307,-16.209,80.624,884.48,47.84
720575940568980218,ON SAC,894.562,468.827,-12.9389,893.584,465.728,32.56
720575940569675536,ON SAC,743.91,266.766,-16.6955,741.952,262.448,46.84
720575940569678842,ON SAC,1070.57,506.112,-14.7293,1071.008,504.768,34.68
720575940569679098,ON SAC,120.65,991.494,-16.1199,117.216,990.288,53.04
720575940577551164,ON SAC,909.49,788.052,-14.6563,908.368,784.512,16.04
720575940570175144,ON SAC,1020.17,853.06,-12.9396,1015.808,851.888,21.0
720575940570197313,ON SAC,528.011,733.597,-15.9683,526.336,731.472,15.0
720575940570202393,ON SAC,460.759,421.803,-17.251,458.128,416.032,13.04
720575940570208286,ON SAC,313.344,437.136,-11.4551,309.776,435.008,20.76
720575940570222657,ON SAC,505.951,641.44,-17.4987,504.464,635.808,13.52
720575940570227253,ON SAC,464.497,493.765,-16.2013,462.432,489.776,14.32
720575940570240321,ON SAC,578.299,522.749,-14.0803,578.24,519.952,19.56
720575940570262418,ON SAC,415.736,785.444,-18.2544,411.808,782.144,10.24
720575940570271760,ON SAC,233.618,623.21,-17.4852,228.224,619.936,12.36
720575940577471406,ON SAC,167.896,356.024,-20.5852,164.848,351.84,55.48
720575940577411132,ON SAC,768.985,155.378,-16.6829,769.296,152.56,59.4
720575940577608095,ON SAC,925.576,1099.14,-12.7711,919.52,1098.8,32.4
720575940570338228,ON SAC,1042.25,719.731,-13.3628,1044.128,715.872,24.64
720575940577226426,ON SAC,980.274,907.153,-12.0675,977.92,905.952,22.04
720575940577216698,ON SAC,967.856,1102.57,-13.5184,964.096,1101.152,36.44
720575940570540553,ON SAC,892.092,418.908,-14.4538,893.936,416.0,27.6
720575940577130437,ON SAC,267.412,573.123,-15.4265,263.504,569.344,17.84
720575940570569067,ON SAC,1056.19,778.56,-12.5809,1052.864,773.664,24.8
720575940570574881,ON SAC,696.815,660.765,-14.2617,695.328,658.128,17.8
720575940570653726,ON SAC,821.339,682.042,-13.5479,820.256,679.008,23.44
720575940576943676,ON SAC,459.964,863.312,-15.9396,458.464,860.16,15.24
720575940570703540,ON SAC,481.29,726.138,-14.4121,478.736,723.376,13.8
720575940576935839,ON SAC,692.756,621.178,24.1731,694.72,617.792,75.6
720575940570725036,ON SAC,543.309,748.171,-13.5631,542.672,744.72,15.6
720575940570729497,ON SAC,452.91,288.502,-15.1882,454.96,281.568,34.52
720575940570430750,ON SAC,357.543,407.309,-15.8557,354.48,400.752,19.12
720575940580490865,ON SAC,1055.86,988.261,-12.9208,1049.696,988.88,30.16
720575940570067624,ON SAC,990.681,841.221,-11.6438,989.936,840.896,22.84
720575940570052105,ON SAC,612.321,759.55,-13.2183,611.136,754.816,16.2
720575940578578280,ON SAC,423.975,197.663,-16.2761,421.024,190.544,57.92
720575940578573609,ON SAC,406.804,206.764,-15.32,406.304,198.576,53.36
720575940569689625,ON SAC,619.903,313.514,-16.7451,619.84,309.296,34.48
720575940569705384,ON SAC,79.2895,863.408,-16.5796,76.32,861.168,45.32
720575940569782558,ON SAC,480.265,753.255,-15.9024,478.416,750.592,12.08
720575940578522645,ON SAC,245.419,953.588,-13.193,239.168,952.16,27.04
720575940578497737,ON SAC,231.259,452.457,-13.2604,227.152,444.336,32.48
720575940578460874,ON SAC,91.2502,581.854,-16.5183,90.112,580.512,42.96
720575940569807693,ON SAC,136.485,774.517,-13.9288,130.0,772.848,27.0
720575940578433226,ON SAC,564.101,309.698,-14.9126,564.16,304.992,35.24
720575940578352073,ON SAC,637.031,878.073,-14.5409,635.328,872.816,18.24
720575940578328010,ON SAC,82.0151,657.108,-15.256,78.24,657.2,40.4
720575940577616799,ON SAC,1023.31,1080.1,-16.2222,1020.688,1074.8,40.2
720575940569832526,ON SAC,657.11,700.582,-15.6891,656.16,700.096,12.72
720575940569836228,ON SAC,572.531,267.1,-19.7463,574.192,259.472,32.16
720575940578234322,ON SAC,199.755,884.415,-15.4669,195.152,882.752,25.56
720575940578207273,ON SAC,625.417,513.005,-20.4673,625.04,506.544,15.8
720575940578025832,ON SAC,212.194,738.504,-14.7164,203.216,738.144,18.92
720575940577942569,ON SAC,394.661,897.586,-16.0473,391.856,898.64,9.84
720575940577788520,ON SAC,797.124,547.253,-13.5237,796.752,543.632,22.52
720575940569950376,ON SAC,199.241,940.256,-15.5092,197.184,938.848,26.44
720575940577745865,ON SAC,696.523,258.491,-16.129,694.768,253.872,45.68
720575940577657109,ON SAC,622.263,104.924,-10.2384,623.152,97.808,60.04
720575940577649861,ON SAC,149.147,1064.39,-21.0555,150.496,1064.96,55.4
720575940577644860,ON SAC,981.923,861.447,-11.9405,978.848,860.032,20.96
720575940577638916,ON SAC,763.574,609.348,-13.1878,762.848,605.6,24.84
720575940569832816,ON SAC,970.868,1064.99,-13.739,968.032,1062.656,31.96
720575940565718351,ON SAC,295.829,832.284,-15.2704,290.048,830.704,9.8
720575940537038003,ON SAC,483.399,848.957,-15.1243,482.288,846.768,14.04
720575940565681262,ON SAC,188.537,530.838,-14.9336,183.808,527.024,26.48
720575940555817258,ON SAC,959.261,770.848,-12.6564,955.12,765.696,17.52
720575940555811098,ON SAC,861.104,711.145,-13.0692,861.328,707.376,23.32
720575940555811048,ON SAC,352.366,733.921,-15.3712,348.672,736.512,1.76
720575940555775964,ON SAC,612.782,434.026,-13.4092,612.064,428.976,22.0
720575940555747465,ON SAC,957.966,634.861,-14.0916,955.248,634.016,21.96
720575940555744066,ON SAC,641.762,386.097,-21.5527,638.496,381.392,25.32
720575940555693032,ON SAC,702.871,213.064,-16.4632,701.856,209.408,47.88
720575940555652590,ON SAC,855.583,188.093,-16.506,853.648,185.344,62.92
720575940555645155,ON SAC,587.528,302.456,-15.3307,587.152,297.632,36.16
720575940555601682,ON SAC,696.18,578.389,-13.9784,694.88,574.816,19.12
720575940555577538,ON SAC,243.225,345.901,-17.7017,239.04,342.608,44.56
720575940555571522,ON SAC,988.77,570.612,-12.9725,987.008,571.84,19.68
720575940555487786,ON SAC,783.413,789.682,-14.4744,781.712,787.104,17.04
720575940555476594,ON SAC,564.243,209.878,-18.506,564.176,203.392,51.08
720575940555463907,ON SAC,363.175,808.229,-14.3392,360.096,804.08,10.8
720575940555830554,ON SAC,975.256,689.831,-12.4879,975.424,687.136,17.04
720575940555863338,ON SAC,445.005,530.997,-15.7896,443.168,526.432,16.12
720575940555893724,ON SAC,232.344,408.722,-17.1527,228.688,403.056,31.4
720575940555902874,ON SAC,699.754,691.037,-15.2118,698.768,685.776,18.24
720575940556301800,ON SAC,833.49,437.518,-13.3881,833.536,433.168,31.4
720575940556292474,ON SAC,757.769,669.918,-13.7477,755.92,666.592,20.92
720575940556288487,ON SAC,660.046,596.334,-14.2835,658.016,591.184,18.92
720575940556261738,ON SAC,446.24,580.331,-15.5758,443.008,576.192,15.52
720575940556234362,ON SAC,247.695,653.194,-15.187,240.608,650.464,13.88
720575940556209635,ON SAC,1086.25,479.0,-17.951,1084.512,478.416,44.44
720575940556198762,ON SAC,722.469,197.376,-16.0766,721.936,197.968,53.68
720575940555414642,ON SAC,549.059,421.924,-15.5357,549.088,416.528,16.92
720575940556186927,ON SAC,616.009,225.721,-25.6214,616.672,222.336,35.12
720575940556168068,ON SAC,737.59,1083.86,-14.3653,734.896,1080.96,23.72
720575940556114915,ON SAC,589.762,1091.93,-12.2799,588.72,1088.688,25.28
720575940556057476,ON SAC,1009.75,471.592,-13.1743,1009.488,467.328,33.76
720575940556052712,ON SAC,715.31,770.277,-14.6611,714.32,766.784,19.12
720575940556048867,ON SAC,254.356,262.88,-17.0114,251.296,258.8,64.32
720575940556019427,ON SAC,379.583,171.108,-11.7129,378.56,165.056,67.92
720575940555986810,ON SAC,544.116,824.034,-13.5367,543.024,816.992,14.08
720575940556181098,ON SAC,524.622,515.438,-15.8335,526.432,511.696,17.12
720575940555390234,ON SAC,70.3183,607.103,-10.22,66.784,605.936,44.36
720575940555384294,ON SAC,788.547,1084.04,-14.7532,786.56,1079.664,28.12
720575940555372771,ON SAC,819.899,387.628,-15.769,820.784,383.776,28.4
720575940554689161,ON SAC,371.167,414.276,-12.238,366.512,406.32,22.56
720575940554670566,ON SAC,657.317,259.162,-17.9121,657.232,256.016,44.32
720575940554489687,ON SAC,248.054,294.977,-18.1613,245.04,288.288,55.88
720575940554483799,ON SAC,537.027,499.405,-17.6681,537.44,495.504,11.72
720575940554480408,ON SAC,845.558,901.433,-13.2445,843.008,901.488,18.96
720575940554443607,ON SAC,833.147,960.063,-12.2131,830.768,955.488,19.48
720575940554439194,ON SAC,803.67,290.469,-14.7966,804.896,287.808,47.32
720575940554699171,ON SAC,483.419,934.184,-15.1324,482.032,932.32,12.12
720575940554362381,ON SAC,222.577,554.266,-12.6143,217.008,551.808,24.6
720575940554327971,ON SAC,282.189,1084.21,-14.5931,281.824,1083.792,39.48
720575940554293286,ON SAC,833.261,560.877,-12.8319,833.552,557.744,25.88
720575940554287703,ON SAC,252.157,1057.73,-14.1642,251.2,1055.088,43.4
720575940554277120,ON SAC,954.026,356.493,-14.6852,952.768,351.648,40.88
720575940554113861,ON SAC,983.17,668.495,-12.9983,982.656,666.624,21.4
720575940554068887,ON SAC,143.69,664.403,-15.9205,141.744,659.184,28.32
720575940554051465,ON SAC,306.896,357.705,21.1644,305.264,353.696,80.16
720575940554362199,ON SAC,452.871,720.912,-14.5802,450.784,717.888,12.8
720575940556318770,ON SAC,383.338,634.808,-15.1576,380.208,631.968,11.76
720575940554749466,ON SAC,680.177,593.366,-12.6592,679.04,589.728,20.44
720575940554800092,ON SAC,713.925,250.695,-18.1973,714.08,247.744,48.48
720575940555325458,ON SAC,672.351,892.923,-13.4129,669.76,892.8,11.84
720575940555322851,ON SAC,605.938,458.391,-13.7862,604.608,453.728,18.32
720575940555250202,ON SAC,920.002,587.689,-12.5457,922.24,585.872,19.68
720575940555204228,ON SAC,883.069,308.885,-14.8742,883.2,306.192,43.48
720575940555195630,ON SAC,512.756,376.617,-15.9866,507.776,369.632,20.36
720575940555180570,ON SAC,415.862,286.442,-14.9954,411.776,285.488,34.04
720575940555137161,ON SAC,80.2623,831.05,-12.3227,76.704,830.48,40.44
720575940554782089,ON SAC,724.813,658.002,-13.4288,726.624,659.056,20.08
720575940555129993,ON SAC,998.728,731.807,-13.4125,998.24,728.864,18.64
720575940555042578,ON SAC,132.659,703.31,-14.9552,127.952,698.24,29.72
720575940555025858,ON SAC,906.67,313.094,-15.2221,907.68,309.808,45.32
720575940554961194,ON SAC,530.415,883.149,-13.9516,526.848,881.152,13.92
720575940554924681,ON SAC,955.807,465.167,-13.1573,954.64,461.744,29.24
720575940554922002,ON SAC,565.601,155.942,-17.5869,564.96,150.944,59.32
720575940554888746,ON SAC,679.698,426.737,-14.1898,678.336,427.248,28.08
720575940554854281,ON SAC,557.234,594.897,-12.8869,554.304,591.856,19.28
720575940555128770,ON SAC,364.509,914.531,-15.5367,359.984,914.992,13.68
720575940556330650,ON SAC,406.34,378.278,-17.5041,403.376,371.52,21.32
720575940556344035,ON SAC,895.084,961.994,-12.5151,893.648,958.896,24.0
720575940556380962,ON SAC,418.135,531.446,-14.5904,418.704,527.712,14.12
720575940557628743,ON SAC,147.434,516.951,-17.9653,144.672,511.072,37.12
720575940557625542,ON SAC,869.62,384.569,-14.9985,869.648,381.6,32.96
720575940557618015,ON SAC,823.998,757.767,-12.0603,823.456,755.536,21.72
720575940557613323,ON SAC,681.168,402.266,-14.8929,683.296,398.368,28.0
720575940557599612,ON SAC,510.672,915.48,-14.2927,510.176,913.184,14.72
720575940557594968,ON SAC,794.986,529.273,-15.5654,794.32,525.12,23.92
720575940557533656,ON SAC,897.888,301.621,-14.5381,899.392,298.992,46.76
720575940557699800,ON SAC,431.263,840.793,-14.9896,429.888,838.848,13.08
720575940557532150,ON SAC,919.358,469.387,-13.3466,916.832,466.816,28.28
720575940557468392,ON SAC,560.426,1001.94,-14.7522,558.64,999.728,22.44
720575940557381622,ON SAC,752.659,951.579,-13.9013,752.72,947.296,14.36
720575940557380703,ON SAC,566.745,549.881,-18.2695,565.2,545.584,14.68
720575940557348736,ON SAC,771.327,610.187,-13.236,769.392,606.752,23.76
720575940557319670,ON SAC,775.237,386.33,-14.9455,775.2,384.88,35.68
720575940557305846,ON SAC,711.461,913.995,-13.5275,710.016,910.816,18.28
720575940557291790,ON SAC,479.061,793.849,-16.9474,474.592,792.336,7.6
720575940557490503,ON SAC,570.991,177.775,-17.6245,571.984,177.184,56.64
720575940557264398,ON SAC,599.135,737.438,-15.1606,594.528,733.568,13.76
720575940557716726,ON SAC,718.327,137.1,-15.1943,718.656,135.088,61.76
720575940557811855,ON SAC,354.177,252.848,-17.3107,351.024,244.848,53.68
720575940558159228,ON SAC,822.955,137.496,-5.20507,822.896,133.808,67.24
720575940558121856,ON SAC,774.666,709.135,-13.9909,773.696,705.744,20.12
720575940558119460,ON SAC,747.721,373.423,-14.518,746.944,369.456,35.4
720575940558112327,ON SAC,365.36,222.195,-28.4271,364.16,220.544,48.88
720575940558087495,ON SAC,560.104,901.753,-14.6262,560.512,903.712,12.28
720575940558084952,ON SAC,638.376,717.26,-12.7984,638.96,713.984,19.88
720575940558084622,ON SAC,1016.18,413.507,-13.6857,1017.36,411.44,40.12
720575940557803392,ON SAC,446.405,551.454,-17.1396,444.352,545.264,8.64
720575940558076028,ON SAC,893.914,604.08,-12.5862,890.816,601.904,23.8
720575940558016095,ON SAC,910.67,993.033,-13.8287,909.472,988.8,25.24
720575940557996642,ON SAC,109.92,471.559,-19.2854,104.704,467.968,51.2
720575940557969398,ON SAC,172.527,870.682,-15.6991,169.04,867.504,28.36
